sample_index,sample_id,split,source_file,geometry_type,damage_type,parameter_count,p1,p2,p3,p4,p5,p6,p7,p8
1185,777:0605:70_40_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,40,0,10,,,,
1186,777:0606:70_45_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,45,0,5,,,,
1187,777:0607:70_45_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,45,0,10,,,,
1188,777:0608:70_50_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,50,0,5,,,,
1189,777:0609:70_50_0_10,validation,777.xlsx,circular_hole,circular_hole,4,70,50,0,10,,,,
1190,777:0610:70_55_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,55,0,5,,,,
1191,777:0611:70_55_0_10,validation,777.xlsx,circular_hole,circular_hole,4,70,55,0,10,,,,
1192,777:0612:70_60_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,60,0,5,,,,
1193,777:0613:70_60_0_10,validation,777.xlsx,circular_hole,circular_hole,4,70,60,0,10,,,,
1194,777:0614:70_65_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,65,0,5,,,,
1195,777:0615:70_65_0_10,validation,777.xlsx,circular_hole,circular_hole,4,70,65,0,10,,,,
1196,777:0616:70_70_0_5,validation,777.xlsx,circular_hole,circular_hole,4,70,70,0,5,,,,
1197,777:0617:70_70_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,70,0,10,,,,
1198,777:0618:70_75_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,75,0,5,,,,
1199,777:0619:70_75_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,75,0,10,,,,
1200,777:0620:70_80_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,80,0,5,,,,
1201,777:0621:70_80_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,80,0,10,,,,
1202,777:0622:70_85_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,85,0,5,,,,
1203,777:0623:70_85_0_10,validation,777.xlsx,circular_hole,circular_hole,4,70,85,0,10,,,,
1204,777:0624:70_90_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,90,0,5,,,,
1205,777:0625:70_90_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,90,0,10,,,,
1206,777:0626:70_95_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,95,0,5,,,,
1207,777:0627:70_95_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,95,0,10,,,,
1208,777:0628:70_100_0_5,train,777.xlsx,circular_hole,circular_hole,4,70,100,0,5,,,,
1209,777:0629:70_100_0_10,train,777.xlsx,circular_hole,circular_hole,4,70,100,0,10,,,,
1210,777:0630:75_0_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,0,0,5,,,,
1211,777:0631:75_0_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,0,0,10,,,,
1212,777:0632:75_5_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,5,0,5,,,,
1213,777:0633:75_5_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,5,0,10,,,,
1214,777:0634:75_10_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,10,0,5,,,,
1215,777:0635:75_10_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,10,0,10,,,,
1216,777:0636:75_15_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,15,0,5,,,,
1217,777:0637:75_15_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,15,0,10,,,,
1218,777:0638:75_20_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,20,0,5,,,,
1219,777:0639:75_20_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,20,0,10,,,,
1220,777:0640:75_25_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,25,0,5,,,,
1221,777:0641:75_25_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,25,0,10,,,,
1222,777:0642:75_30_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,30,0,5,,,,
1223,777:0643:75_30_0_10,validation,777.xlsx,circular_hole,circular_hole,4,75,30,0,10,,,,
1224,777:0644:75_35_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,35,0,5,,,,
1225,777:0645:75_35_0_10,validation,777.xlsx,circular_hole,circular_hole,4,75,35,0,10,,,,
1226,777:0646:75_40_0_5,test,777.xlsx,circular_hole,circular_hole,4,75,40,0,5,,,,
1227,777:0647:75_40_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,40,0,10,,,,
1228,777:0648:75_45_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,45,0,5,,,,
1229,777:0649:75_45_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,45,0,10,,,,
1230,777:0650:75_50_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,50,0,5,,,,
1231,777:0651:75_50_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,50,0,10,,,,
1232,777:0652:75_55_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,55,0,5,,,,
1233,777:0653:75_55_0_10,validation,777.xlsx,circular_hole,circular_hole,4,75,55,0,10,,,,
1234,777:0654:75_60_0_5,validation,777.xlsx,circular_hole,circular_hole,4,75,60,0,5,,,,
1235,777:0655:75_60_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,60,0,10,,,,
1236,777:0656:75_65_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,65,0,5,,,,
1237,777:0657:75_65_0_10,validation,777.xlsx,circular_hole,circular_hole,4,75,65,0,10,,,,
1238,777:0658:75_70_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,70,0,5,,,,
1239,777:0659:75_70_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,70,0,10,,,,
1240,777:0660:75_75_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,75,0,5,,,,
1241,777:0661:75_75_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,75,0,10,,,,
1242,777:0662:75_80_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,80,0,5,,,,
1243,777:0663:75_80_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,80,0,10,,,,
1244,777:0664:75_85_0_5,validation,777.xlsx,circular_hole,circular_hole,4,75,85,0,5,,,,
1245,777:0665:75_85_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,85,0,10,,,,
1246,777:0666:75_90_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,90,0,5,,,,
1247,777:0667:75_90_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,90,0,10,,,,
1248,777:0668:75_95_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,95,0,5,,,,
1249,777:0669:75_95_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,95,0,10,,,,
1250,777:0670:75_100_0_5,train,777.xlsx,circular_hole,circular_hole,4,75,100,0,5,,,,
1251,777:0671:75_100_0_10,train,777.xlsx,circular_hole,circular_hole,4,75,100,0,10,,,,
1252,777:0672:80_0_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,0,0,5,,,,
1253,777:0673:80_0_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,0,0,10,,,,
1254,777:0674:80_5_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,5,0,5,,,,
1255,777:0675:80_5_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,5,0,10,,,,
1256,777:0676:80_10_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,10,0,5,,,,
1257,777:0677:80_10_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,10,0,10,,,,
1258,777:0678:80_15_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,15,0,5,,,,
1259,777:0679:80_15_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,15,0,10,,,,
1260,777:0680:80_20_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,20,0,5,,,,
1261,777:0681:80_20_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,20,0,10,,,,
1262,777:0682:80_25_0_5,validation,777.xlsx,circular_hole,circular_hole,4,80,25,0,5,,,,
1263,777:0683:80_25_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,25,0,10,,,,
1264,777:0684:80_30_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,30,0,5,,,,
1265,777:0685:80_30_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,30,0,10,,,,
1266,777:0686:80_35_0_5,test,777.xlsx,circular_hole,circular_hole,4,80,35,0,5,,,,
1267,777:0687:80_35_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,35,0,10,,,,
1268,777:0688:80_40_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,40,0,5,,,,
1269,777:0689:80_40_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,40,0,10,,,,
1270,777:0690:80_45_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,45,0,5,,,,
1271,777:0691:80_45_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,45,0,10,,,,
1272,777:0692:80_50_0_5,validation,777.xlsx,circular_hole,circular_hole,4,80,50,0,5,,,,
1273,777:0693:80_50_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,50,0,10,,,,
1274,777:0694:80_55_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,55,0,5,,,,
1275,777:0695:80_55_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,55,0,10,,,,
1276,777:0696:80_60_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,60,0,5,,,,
1277,777:0697:80_60_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,60,0,10,,,,
1278,777:0698:80_65_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,65,0,5,,,,
1279,777:0699:80_65_0_10,test,777.xlsx,circular_hole,circular_hole,4,80,65,0,10,,,,
1280,777:0700:80_70_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,70,0,5,,,,
1281,777:0701:80_70_0_10,test,777.xlsx,circular_hole,circular_hole,4,80,70,0,10,,,,
1282,777:0702:80_75_0_5,test,777.xlsx,circular_hole,circular_hole,4,80,75,0,5,,,,
1283,777:0703:80_75_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,75,0,10,,,,
1284,777:0704:80_80_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,80,0,5,,,,
1285,777:0705:80_80_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,80,0,10,,,,
1286,777:0706:80_85_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,85,0,5,,,,
1287,777:0707:80_85_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,85,0,10,,,,
1288,777:0708:80_90_0_5,validation,777.xlsx,circular_hole,circular_hole,4,80,90,0,5,,,,
1289,777:0709:80_90_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,90,0,10,,,,
1290,777:0710:80_95_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,95,0,5,,,,
1291,777:0711:80_95_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,95,0,10,,,,
1292,777:0712:80_100_0_5,train,777.xlsx,circular_hole,circular_hole,4,80,100,0,5,,,,
1293,777:0713:80_100_0_10,train,777.xlsx,circular_hole,circular_hole,4,80,100,0,10,,,,
1294,777:0714:85_0_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,0,0,5,,,,
1295,777:0715:85_0_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,0,0,10,,,,
1296,777:0716:85_5_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,5,0,5,,,,
1297,777:0717:85_5_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,5,0,10,,,,
1298,777:0718:85_10_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,10,0,5,,,,
1299,777:0719:85_10_0_10,test,777.xlsx,circular_hole,circular_hole,4,85,10,0,10,,,,
1300,777:0720:85_15_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,15,0,5,,,,
1301,777:0721:85_15_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,15,0,10,,,,
1302,777:0722:85_20_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,20,0,5,,,,
1303,777:0723:85_20_0_10,validation,777.xlsx,circular_hole,circular_hole,4,85,20,0,10,,,,
1304,777:0724:85_25_0_5,test,777.xlsx,circular_hole,circular_hole,4,85,25,0,5,,,,
1305,777:0725:85_25_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,25,0,10,,,,
1306,777:0726:85_30_0_5,test,777.xlsx,circular_hole,circular_hole,4,85,30,0,5,,,,
1307,777:0727:85_30_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,30,0,10,,,,
1308,777:0728:85_35_0_5,validation,777.xlsx,circular_hole,circular_hole,4,85,35,0,5,,,,
1309,777:0729:85_35_0_10,test,777.xlsx,circular_hole,circular_hole,4,85,35,0,10,,,,
1310,777:0730:85_40_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,40,0,5,,,,
1311,777:0731:85_40_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,40,0,10,,,,
1312,777:0732:85_45_0_5,validation,777.xlsx,circular_hole,circular_hole,4,85,45,0,5,,,,
1313,777:0733:85_45_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,45,0,10,,,,
1314,777:0734:85_50_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,50,0,5,,,,
1315,777:0735:85_50_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,50,0,10,,,,
1316,777:0736:85_55_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,55,0,5,,,,
1317,777:0737:85_55_0_10,validation,777.xlsx,circular_hole,circular_hole,4,85,55,0,10,,,,
1318,777:0738:85_60_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,60,0,5,,,,
1319,777:0739:85_60_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,60,0,10,,,,
1320,777:0740:85_65_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,65,0,5,,,,
1321,777:0741:85_65_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,65,0,10,,,,
1322,777:0742:85_70_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,70,0,5,,,,
1323,777:0743:85_70_0_10,validation,777.xlsx,circular_hole,circular_hole,4,85,70,0,10,,,,
1324,777:0744:85_75_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,75,0,5,,,,
1325,777:0745:85_75_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,75,0,10,,,,
1326,777:0746:85_80_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,80,0,5,,,,
1327,777:0747:85_80_0_10,test,777.xlsx,circular_hole,circular_hole,4,85,80,0,10,,,,
1328,777:0748:85_85_0_5,test,777.xlsx,circular_hole,circular_hole,4,85,85,0,5,,,,
1329,777:0749:85_85_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,85,0,10,,,,
1330,777:0750:85_90_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,90,0,5,,,,
1331,777:0751:85_90_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,90,0,10,,,,
1332,777:0752:85_95_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,95,0,5,,,,
1333,777:0753:85_95_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,95,0,10,,,,
1334,777:0754:85_100_0_5,train,777.xlsx,circular_hole,circular_hole,4,85,100,0,5,,,,
1335,777:0755:85_100_0_10,train,777.xlsx,circular_hole,circular_hole,4,85,100,0,10,,,,
1336,777:0756:90_0_0_5,validation,777.xlsx,circular_hole,circular_hole,4,90,0,0,5,,,,
1337,777:0757:90_0_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,0,0,10,,,,
1338,777:0758:90_5_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,5,0,5,,,,
1339,777:0759:90_5_0_10,validation,777.xlsx,circular_hole,circular_hole,4,90,5,0,10,,,,
1340,777:0760:90_10_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,10,0,5,,,,
1341,777:0761:90_10_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,10,0,10,,,,
1342,777:0762:90_15_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,15,0,5,,,,
1343,777:0763:90_15_0_10,test,777.xlsx,circular_hole,circular_hole,4,90,15,0,10,,,,
1344,777:0764:90_20_0_5,validation,777.xlsx,circular_hole,circular_hole,4,90,20,0,5,,,,
1345,777:0765:90_20_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,20,0,10,,,,
1346,777:0766:90_25_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,25,0,5,,,,
1347,777:0767:90_25_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,25,0,10,,,,
1348,777:0768:90_30_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,30,0,5,,,,
1349,777:0769:90_30_0_10,test,777.xlsx,circular_hole,circular_hole,4,90,30,0,10,,,,
1350,777:0770:90_35_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,35,0,5,,,,
1351,777:0771:90_35_0_10,test,777.xlsx,circular_hole,circular_hole,4,90,35,0,10,,,,
1352,777:0772:90_40_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,40,0,5,,,,
1353,777:0773:90_40_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,40,0,10,,,,
1354,777:0774:90_45_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,45,0,5,,,,
1355,777:0775:90_45_0_10,test,777.xlsx,circular_hole,circular_hole,4,90,45,0,10,,,,
1356,777:0776:90_50_0_5,test,777.xlsx,circular_hole,circular_hole,4,90,50,0,5,,,,
1357,777:0777:90_50_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,50,0,10,,,,
1358,777:0778:90_55_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,55,0,5,,,,
1359,777:0779:90_55_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,55,0,10,,,,
1360,777:0780:90_60_0_5,validation,777.xlsx,circular_hole,circular_hole,4,90,60,0,5,,,,
1361,777:0781:90_60_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,60,0,10,,,,
1362,777:0782:90_65_0_5,validation,777.xlsx,circular_hole,circular_hole,4,90,65,0,5,,,,
1363,777:0783:90_65_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,65,0,10,,,,
1364,777:0784:90_70_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,70,0,5,,,,
1365,777:0785:90_70_0_10,validation,777.xlsx,circular_hole,circular_hole,4,90,70,0,10,,,,
1366,777:0786:90_75_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,75,0,5,,,,
1367,777:0787:90_75_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,75,0,10,,,,
1368,777:0788:90_80_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,80,0,5,,,,
1369,777:0789:90_80_0_10,validation,777.xlsx,circular_hole,circular_hole,4,90,80,0,10,,,,
1370,777:0790:90_85_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,85,0,5,,,,
1371,777:0791:90_85_0_10,test,777.xlsx,circular_hole,circular_hole,4,90,85,0,10,,,,
1372,777:0792:90_90_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,90,0,5,,,,
1373,777:0793:90_90_0_10,validation,777.xlsx,circular_hole,circular_hole,4,90,90,0,10,,,,
1374,777:0794:90_95_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,95,0,5,,,,
1375,777:0795:90_95_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,95,0,10,,,,
1376,777:0796:90_100_0_5,train,777.xlsx,circular_hole,circular_hole,4,90,100,0,5,,,,
1377,777:0797:90_100_0_10,train,777.xlsx,circular_hole,circular_hole,4,90,100,0,10,,,,
1378,777:0798:95_0_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,0,0,5,,,,
1379,777:0799:95_0_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,0,0,10,,,,
1380,777:0800:95_5_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,5,0,5,,,,
1381,777:0801:95_5_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,5,0,10,,,,
1382,777:0802:95_10_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,10,0,5,,,,
1383,777:0803:95_10_0_10,validation,777.xlsx,circular_hole,circular_hole,4,95,10,0,10,,,,
1384,777:0804:95_15_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,15,0,5,,,,
1385,777:0805:95_15_0_10,test,777.xlsx,circular_hole,circular_hole,4,95,15,0,10,,,,
1386,777:0806:95_20_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,20,0,5,,,,
1387,777:0807:95_20_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,20,0,10,,,,
1388,777:0808:95_25_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,25,0,5,,,,
1389,777:0809:95_25_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,25,0,10,,,,
1390,777:0810:95_30_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,30,0,5,,,,
1391,777:0811:95_30_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,30,0,10,,,,
1392,777:0812:95_35_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,35,0,5,,,,
1393,777:0813:95_35_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,35,0,10,,,,
1394,777:0814:95_40_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,40,0,5,,,,
1395,777:0815:95_40_0_10,test,777.xlsx,circular_hole,circular_hole,4,95,40,0,10,,,,
1396,777:0816:95_45_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,45,0,5,,,,
1397,777:0817:95_45_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,45,0,10,,,,
1398,777:0818:95_50_0_5,test,777.xlsx,circular_hole,circular_hole,4,95,50,0,5,,,,
1399,777:0819:95_50_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,50,0,10,,,,
1400,777:0820:95_55_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,55,0,5,,,,
1401,777:0821:95_55_0_10,test,777.xlsx,circular_hole,circular_hole,4,95,55,0,10,,,,
1402,777:0822:95_60_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,60,0,5,,,,
1403,777:0823:95_60_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,60,0,10,,,,
1404,777:0824:95_65_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,65,0,5,,,,
1405,777:0825:95_65_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,65,0,10,,,,
1406,777:0826:95_70_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,70,0,5,,,,
1407,777:0827:95_70_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,70,0,10,,,,
1408,777:0828:95_75_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,75,0,5,,,,
1409,777:0829:95_75_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,75,0,10,,,,
1410,777:0830:95_80_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,80,0,5,,,,
1411,777:0831:95_80_0_10,test,777.xlsx,circular_hole,circular_hole,4,95,80,0,10,,,,
1412,777:0832:95_85_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,85,0,5,,,,
1413,777:0833:95_85_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,85,0,10,,,,
1414,777:0834:95_90_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,90,0,5,,,,
1415,777:0835:95_90_0_10,validation,777.xlsx,circular_hole,circular_hole,4,95,90,0,10,,,,
1416,777:0836:95_95_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,95,0,5,,,,
1417,777:0837:95_95_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,95,0,10,,,,
1418,777:0838:95_100_0_5,train,777.xlsx,circular_hole,circular_hole,4,95,100,0,5,,,,
1419,777:0839:95_100_0_10,train,777.xlsx,circular_hole,circular_hole,4,95,100,0,10,,,,
1420,777:0840:100_0_0_5,test,777.xlsx,circular_hole,circular_hole,4,100,0,0,5,,,,
1421,777:0841:100_0_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,0,0,10,,,,
1422,777:0842:100_5_0_5,train,777.xlsx,circular_hole,circular_hole,4,100,5,0,5,,,,
1423,777:0843:100_5_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,5,0,10,,,,
1424,777:0844:100_10_0_5,train,777.xlsx,circular_hole,circular_hole,4,100,10,0,5,,,,
1425,777:0845:100_10_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,10,0,10,,,,
1426,777:0846:100_15_0_5,validation,777.xlsx,circular_hole,circular_hole,4,100,15,0,5,,,,
1427,777:0847:100_15_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,15,0,10,,,,
1428,777:0848:100_20_0_5,train,777.xlsx,circular_hole,circular_hole,4,100,20,0,5,,,,
1429,777:0849:100_20_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,20,0,10,,,,
1430,777:0850:100_25_0_5,train,777.xlsx,circular_hole,circular_hole,4,100,25,0,5,,,,
1431,777:0851:100_25_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,25,0,10,,,,
1432,777:0852:100_30_0_5,validation,777.xlsx,circular_hole,circular_hole,4,100,30,0,5,,,,
1433,777:0853:100_30_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,30,0,10,,,,
1434,777:0854:100_35_0_5,train,777.xlsx,circular_hole,circular_hole,4,100,35,0,5,,,,
1435,777:0855:100_35_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,35,0,10,,,,
1436,777:0856:100_40_0_5,test,777.xlsx,circular_hole,circular_hole,4,100,40,0,5,,,,
1437,777:0857:100_40_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,40,0,10,,,,
1438,777:0858:100_45_0_5,train,777.xlsx,circular_hole,circular_hole,4,100,45,0,5,,,,
1439,777:0859:100_45_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,45,0,10,,,,
1440,777:0860:100_50_0_5,test,777.xlsx,circular_hole,circular_hole,4,100,50,0,5,,,,
1441,777:0861:100_50_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,50,0,10,,,,
1442,777:0862:100_55_0_5,test,777.xlsx,circular_hole,circular_hole,4,100,55,0,5,,,,
1443,777:0863:100_55_0_10,train,777.xlsx,circular_hole,circular_hole,4,100,55,0,10,,,,
1444,777:0864:100_60_0_5,train,777.xlsx,circular_hole,circular_hole,4,100,60,0,5,,,,
